"Story","Title","Result","Date","Stability","Duration (s)"
"Agendar una cita, elegir el servicio, barbero, dia hora","Agendar una cita","SUCCESS","2025-06-08T16:03:39.5847571-05:00[America/Bogota]","0.0","13.61"
