"Story","Title","Result","Date","Stability","Duration (s)"
"Recuperación de contraseña","Recuperar contraseña mediante correo electrónico","SUCCESS","2025-06-18T15:25:06.0845069-05:00[America/Bogota]","0.0","7.96"
